,agrup_dato,fecha_corte,Codigo Ejecutivo,Antigüedad,cargo,canal,catt,region,cum tarjetas,cum seguros,cum creditos,Tarjetas,Seguros,Creditos,antiguedad_cod,metas_tarjetas,metas_seguros,metas_creditos
407,EJECUTIVO,2025-02-28,1497258,Menos de 6 meses,Comercial,305003,ÉXITO ENVIGADO,ANTIOQUIA,5.555555555555555,0.0,0.0,1,0,0.0,0: Menos de 6 meses,18,0,0
408,EJECUTIVO,2025-02-28,1767148,entre 6 meses y 1 año,Servicio,881415,ÉXITO NUEVO KENNEDY,BOGOTA Y CERCANIAS,157.142857142857,93.5299937951513,73.29000757446809,11,25,8.61157589,1: Entre 6 meses y 1 año,7,26,11
409,EJECUTIVO,2025-02-28,1561629,entre 6 meses y 1 año,Servicio,854226,ÉXITO MANIZALES,ANTIOQUIA,266.666666666666,104.84304566429199,182.50142066666598,32,69,16.42512786,1: Entre 6 meses y 1 año,12,65,9
410,EJECUTIVO,2025-02-28,1811593,Menos de 6 meses,Comercial,305878,ÉXITO GIRARDOT,BOGOTA Y CERCANIAS,0.0,0.0,6.0426,0,0,0.60426,0: Menos de 6 meses,0,0,10
411,EJECUTIVO,2025-02-28,1013416,Mas de 5 años,Comercial,305061,ÉXITO BUENAVISTA SANTA MARTA,COSTAS,100.0,21.9064998262078,0.0,1,2,0.0,3: Mayor a 5 años,1,9,0
412,EJECUTIVO,2025-02-28,1948346,Mas de 5 años,Comercial,305032,ÉXITO CARTAGENA,COSTAS,145.833333333333,131.748018504484,174.716297156862,35,24,17.82106231,3: Mayor a 5 años,24,18,10
413,EJECUTIVO,2025-02-28,1255562,Mas de 5 años,Servicio,305005,ÉXITO CALLE 80,BOGOTA CENTRO,163.636363636363,131.708822681007,46.0669451562499,18,39,5.89656898,3: Mayor a 5 años,11,29,12
414,EJECUTIVO,2025-02-28,1491542,Mas de 5 años,Servicio,305061,ÉXITO BUENAVISTA SANTA MARTA,COSTAS,100.0,183.062559175717,137.475263717647,8,81,14.60674677,3: Mayor a 5 años,8,44,10
415,EJECUTIVO,2025-02-28,1239417,Mas de 5 años,Servicio,305057,ÉXITO ALAMEDAS,COSTAS,0.0,71.4062913809846,0.0,0,2,0.0,3: Mayor a 5 años,0,2,0
417,EJECUTIVO,2025-02-28,1575594,entre 6 meses y 1 año,Comercial,305023,ÉXITO BARRANQUILLA,COSTAS,72.72727272727269,44.6992083333333,81.71214904,24,7,10.21401863,1: Entre 6 meses y 1 año,33,15,12
418,EJECUTIVO,2025-02-28,1876836,Mas de 5 años,Comercial,305023,ÉXITO BARRANQUILLA,COSTAS,96.9696969696969,109.70549999999999,0.0,32,17,0.0,3: Mayor a 5 años,33,15,0
419,EJECUTIVO,2025-02-28,1754208,Mas de 5 años,Comercial,305067,ÉXITO USME,BOGOTA Y CERCANIAS,111.904761904761,100.724545454545,105.39961224171499,47,22,13.51750027,3: Mayor a 5 años,42,21,12
420,EJECUTIVO,2025-02-28,1753707,Menos de 6 meses,Comercial,305017,ÉXITO BELLO,ANTIOQUIA,45.45454545454545,0.0,0.0,10,0,0.0,0: Menos de 6 meses,22,0,0
421,EJECUTIVO,2025-02-28,1226230,Entre 1 y 5 años,Servicio,305017,ÉXITO BELLO,ANTIOQUIA,209.090909090909,93.6162177328844,101.67020766666599,23,58,15.2505311499999,2: Entre 1 y 5 años,11,61,15
422,EJECUTIVO,2025-02-28,1235797,Menos de 6 meses,Comercial,305028,ÉXITO PEREIRA,ANTIOQUIA,83.33333333333334,0.0,6.88529307692307,25,0,0.895088099999999,0: Menos de 6 meses,30,0,13
423,EJECUTIVO,2025-02-28,1837351,Mas de 5 años,Comercial,305022,ÉXITO UNICENTRO CALI,ANTIOQUIA,100.0,236.61874999999998,62.75362226315791,62,66,11.92318823,3: Mayor a 5 años,62,23,18
424,EJECUTIVO,2025-02-28,1877553,Mas de 5 años,Comercial,305033,ÉXITO SAN DIEGO MEDELLIN,ANTIOQUIA,79.10447761194021,223.97274122807,88.0278899999999,53,22,10.4753189099999,3: Mayor a 5 años,67,9,11
425,EJECUTIVO,2025-02-28,1998865,Mas de 5 años,Comercial,305007,ÉXITO AMÉRICAS,BOGOTA Y CERCANIAS,67.2131147540983,37.1580519480519,0.0,41,8,0.0,3: Mayor a 5 años,61,21,0
426,EJECUTIVO,2025-02-28,1625177,Menos de 6 meses,Comercial,305043,ÉXITO FACATATIVA,BOGOTA Y CERCANIAS,124.0,142.410310374149,53.143586637744,31,30,6.12479836,0: Menos de 6 meses,25,21,11
427,EJECUTIVO,2025-02-28,1937199,Menos de 6 meses,Comercial,309631,ÉXITO MAYORCA,ANTIOQUIA,100.0,0.0,0.0,35,0,0.0,0: Menos de 6 meses,35,0,0
428,EJECUTIVO,2025-02-28,1259264,Mas de 5 años,Servicio,305019,ÉXITO IBAGUE,BOGOTA Y CERCANIAS,218.181818181818,122.96313258163201,86.6087082352941,24,45,13.25113236,3: Mayor a 5 años,11,36,15
429,EJECUTIVO,2025-02-28,1075070,Entre 1 y 5 años,Comercial,305078,ÉXITO CAUCASIA,COSTAS,102.380952380952,141.016968139046,105.86638425855499,43,53,13.92142953,2: Entre 1 y 5 años,42,37,13
430,EJECUTIVO,2025-02-28,1178160,Mas de 5 años,Servicio,305020,ÉXITO SAN PEDRO NEIVA,BOGOTA CENTRO,100.0,186.605950885977,0.0,2,12,0.0,3: Mayor a 5 años,2,6,0
431,EJECUTIVO,2025-02-28,1714869,Menos de 6 meses,Comercial,305020,ÉXITO SAN PEDRO NEIVA,BOGOTA CENTRO,35.0,0.0,28.048312916666667,7,0,3.36579755,0: Menos de 6 meses,20,0,12
432,EJECUTIVO,2025-02-28,1401478,Mas de 5 años,Comercial,305027,ÉXITO SUBA,BOGOTA CENTRO,104.0,149.444155844155,108.904361328124,52,19,13.9397582499999,3: Mayor a 5 años,50,12,12
434,EJECUTIVO,2025-02-28,1813550,Mas de 5 años,Comercial,305021,ÉXITO VILLAVICENCIO,BOGOTA CENTRO,131.42857142857102,0.600238095238095,107.49942180929,46,1,10.99181588,3: Mayor a 5 años,35,166,10
435,EJECUTIVO,2025-02-28,1894633,Mas de 5 años,Servicio,305055,ÉXITO SAN MATEO CUCUTA,SANTANDERES BOYACA,200.0,122.012349622058,303.073171304347,22,80,34.8534147,3: Mayor a 5 años,11,65,11
436,EJECUTIVO,2025-02-28,1711437,Mas de 5 años,Comercial,881414,ÉXITO FLORESTA,BOGOTA CENTRO,125.0,53.648324514991096,54.9448686,25,10,5.49448686,3: Mayor a 5 años,20,18,10
437,EJECUTIVO,2025-02-28,1682872,Menos de 6 meses,Servicio,305055,ÉXITO SAN MATEO CUCUTA,SANTANDERES BOYACA,116.66666666666667,5.769230769230769,0.0,7,3,0.0,0: Menos de 6 meses,6,52,0
438,EJECUTIVO,2025-02-28,1943756,Menos de 6 meses,Servicio,305004,ÉXITO SAN ANTONIO,ANTIOQUIA,209.090909090909,53.644876548576,168.772877133333,23,28,25.3159315699999,0: Menos de 6 meses,11,52,14
439,EJECUTIVO,2025-02-28,1950520,Mas de 5 años,Comercial,305013,ÉXITO LA COLINA,BOGOTA Y CERCANIAS,86.021505376344,115.577532467532,137.08019249999901,80,26,21.9328307999999,3: Mayor a 5 años,93,22,16
440,EJECUTIVO,2025-02-28,1487070,Mas de 5 años,Comercial,854226,ÉXITO MANIZALES,ANTIOQUIA,156.0,100.403331798233,121.052581199999,78,13,12.1052581199999,3: Mayor a 5 años,50,12,10
441,EJECUTIVO,2025-02-28,1417716,Menos de 6 meses,Comercial,305078,ÉXITO CAUCASIA,COSTAS,109.523809523809,124.94619091416399,156.884073155893,46,54,20.63025562,0: Menos de 6 meses,42,43,13
442,EJECUTIVO,2025-02-28,1774225,Menos de 6 meses,Comercial,305004,ÉXITO SAN ANTONIO,ANTIOQUIA,23.52941176470588,0.0,0.0,4,0,0.0,0: Menos de 6 meses,17,0,0
443,EJECUTIVO,2025-02-28,1481599,Menos de 6 meses,Comercial,305044,ÉXITO SALITRE,BOGOTA CENTRO,5.555555555555555,0.0,0.0,1,0,0.0,0: Menos de 6 meses,18,0,0
444,EJECUTIVO,2025-02-28,1609304,Entre 1 y 5 años,Comercial,881728,ÉXITO ARBOLEDA,ANTIOQUIA,68.2926829268292,94.8902857360289,138.10151639999998,28,13,13.81015164,2: Entre 1 y 5 años,41,13,10
445,EJECUTIVO,2025-02-28,1173258,Mas de 5 años,Servicio,305068,ÉXITO CASTELLANA,COSTAS,100.0,91.9463512363176,57.5827272727272,8,56,6.3341,3: Mayor a 5 años,8,60,11
446,EJECUTIVO,2025-02-28,1326618,Entre 1 y 5 años,Comercial,305029,ÉXITO APARTADO,ANTIOQUIA,100.0,47.9865768116899,140.735470344827,23,16,8.9279064,2: Entre 1 y 5 años,23,33,6
447,EJECUTIVO,2025-02-28,1151660,Menos de 6 meses,Comercial,305038,ÉXITO METROPOLITANO,COSTAS,15.384615384615385,0.0,0.0,2,0,0.0,0: Menos de 6 meses,13,0,0
448,EJECUTIVO,2025-02-28,1735609,Mas de 5 años,Comercial,888586,ÉXITO SOLEDAD,COSTAS,109.523809523809,115.520792603516,9.44729306666666,23,33,1.41709395999999,3: Mayor a 5 años,21,28,14
449,EJECUTIVO,2025-02-28,1261313,Mas de 5 años,Comercial,305008,ÉXITO SAN FERNANDO,ANTIOQUIA,125.757575757575,132.340497835497,100.39907415384599,83,18,19.57781946,3: Mayor a 5 años,66,13,19
450,EJECUTIVO,2025-02-28,1618213,Entre 1 y 5 años,Comercial,305004,ÉXITO SAN ANTONIO,ANTIOQUIA,138.0,168.892702736749,189.68332327053602,69,15,24.5323764699999,2: Entre 1 y 5 años,50,8,12
451,EJECUTIVO,2025-02-28,1777166,Entre 1 y 5 años,Comercial,305052,ÉXITO ROBLEDO,ANTIOQUIA,113.333333333333,60.7763076923077,242.745969375,34,8,19.41967755,2: Entre 1 y 5 años,30,13,8
452,EJECUTIVO,2025-02-28,1653539,Mas de 5 años,Comercial,888586,ÉXITO SOLEDAD,COSTAS,109.523809523809,130.424749771399,65.26348266666659,23,38,9.7895224,3: Mayor a 5 años,21,29,15
454,EJECUTIVO,2025-02-28,1002189,Mas de 5 años,Comercial,305032,ÉXITO CARTAGENA,COSTAS,125.0,66.7293482379689,65.8265682352941,30,11,6.71430996,3: Mayor a 5 años,24,16,10
455,EJECUTIVO,2025-02-28,1324308,Menos de 6 meses,Comercial,305006,ÉXITO NORTE,BOGOTA Y CERCANIAS,47.82608695652174,0.0,44.76,11,0,4.476,0: Menos de 6 meses,23,0,10
456,EJECUTIVO,2025-02-28,1689249,Mas de 5 años,Comercial,305074,ÉXITO CENTRO SANTA MARTA,COSTAS,95.6521739130434,161.209276315789,91.54870568,22,61,11.44358821,3: Mayor a 5 años,23,37,12
457,EJECUTIVO,2025-02-28,1661968,Menos de 6 meses,Comercial,886175,ÉXITO PITALITO,BOGOTA CENTRO,91.42857142857143,0.0,16.785,32,0,1.6785,0: Menos de 6 meses,35,0,10
459,EJECUTIVO,2025-02-28,1459613,Menos de 6 meses,Comercial,305055,ÉXITO SAN MATEO CUCUTA,SANTANDERES BOYACA,6.666666666666667,0.0,0.0,1,0,0.0,0: Menos de 6 meses,15,0,0
460,EJECUTIVO,2025-02-28,1120738,Menos de 6 meses,Comercial,305045,ÉXITO UNICENTRO BOGOTA,BOGOTA Y CERCANIAS,20.0,0.0,0.0,3,0,0.0,0: Menos de 6 meses,15,0,0
461,EJECUTIVO,2025-02-28,1674398,Menos de 6 meses,Comercial,305030,ÉXITO TULUA,ANTIOQUIA,91.42857142857143,0.0,47.703000700000004,32,0,4.77030007,0: Menos de 6 meses,35,0,10
462,EJECUTIVO,2025-02-28,1272635,entre 6 meses y 1 año,Comercial,881637,ÉXITO PEREIRA CUBA,ANTIOQUIA,88.095238095238,105.34338624338599,36.8761718,37,13,3.68761718,1: Entre 6 meses y 1 año,42,12,10
463,EJECUTIVO,2025-02-28,1438420,entre 6 meses y 1 año,Servicio,305044,ÉXITO SALITRE,BOGOTA CENTRO,214.28571428571402,121.56252857796,16.898442199999998,15,28,1.68984422,1: Entre 6 meses y 1 año,7,23,10
464,EJECUTIVO,2025-02-28,1610072,Menos de 6 meses,Comercial,305047,ÉXITO CAÑAVERAL,SANTANDERES BOYACA,60.86956521739131,31.25,35.4351156,14,5,3.54351156,0: Menos de 6 meses,23,16,10
465,EJECUTIVO,2025-02-28,1270342,entre 6 meses y 1 año,Comercial,305058,ÉXITO LAS FLORES,COSTAS,110.71428571428501,100.53142210263599,106.85297930069899,31,27,15.27997604,1: Entre 6 meses y 1 año,28,26,14
466,EJECUTIVO,2025-02-28,1778400,entre 6 meses y 1 año,Comercial,881415,ÉXITO NUEVO KENNEDY,BOGOTA Y CERCANIAS,50.0,78.0988325281803,61.287540983606505,7,11,3.4394568,1: Entre 6 meses y 1 año,14,14,5
467,EJECUTIVO,2025-02-28,1764862,Mas de 5 años,Comercial,305068,ÉXITO CASTELLANA,COSTAS,106.89655172413698,88.4292307692307,161.09415733333302,31,16,19.33129888,3: Mayor a 5 años,29,18,12
468,EJECUTIVO,2025-02-28,1066283,Mas de 5 años,Servicio,305041,ÉXITO FUSAGASUGA,BOGOTA Y CERCANIAS,163.636363636363,118.849740154968,76.7348527875243,18,41,9.84124486999999,3: Mayor a 5 años,11,34,12
469,EJECUTIVO,2025-02-28,1688877,entre 6 meses y 1 año,Comercial,305988,ÉXITO TUNAL,BOGOTA Y CERCANIAS,41.6666666666666,0.0,0.0,5,0,0.0,1: Entre 6 meses y 1 año,12,0,0
470,EJECUTIVO,2025-02-28,1425887,Entre 1 y 5 años,Comercial,305082,ÉXITO ZIPAQUIRA,BOGOTA Y CERCANIAS,63.8297872340425,189.12275132275101,117.646144725738,30,24,13.94106815,2: Entre 1 y 5 años,47,12,11
471,EJECUTIVO,2025-02-28,1583265,Menos de 6 meses,Comercial,305035,ÉXITO CHIPICHAPE,ANTIOQUIA,45.0980392156862,68.3363636363636,18.886075949367,23,10,2.238,0: Menos de 6 meses,51,14,11
472,EJECUTIVO,2025-02-28,1464520,Mas de 5 años,Comercial,305041,ÉXITO FUSAGASUGA,BOGOTA Y CERCANIAS,75.0,45.7095238095238,71.4695116221765,51,11,8.70141304,3: Mayor a 5 años,68,24,12
473,EJECUTIVO,2025-02-28,1222938,Mas de 5 años,Servicio,305025,ÉXITO POPAYAN,ANTIOQUIA,172.727272727272,105.095067545059,66.67257178160921,19,60,11.60102749,3: Mayor a 5 años,11,57,17
474,EJECUTIVO,2025-02-28,1545792,Menos de 6 meses,Comercial,305058,ÉXITO LAS FLORES,COSTAS,50.0,0.0,0.0,11,0,0.0,0: Menos de 6 meses,22,0,0
475,EJECUTIVO,2025-02-28,1780521,entre 6 meses y 1 año,Comercial,305004,ÉXITO SAN ANTONIO,ANTIOQUIA,110.666666666666,128.150909090909,130.042303865979,83,18,25.22820695,1: Entre 6 meses y 1 año,75,14,19
476,EJECUTIVO,2025-02-28,1431231,Mas de 5 años,Comercial,863217,ÉXITO MOSQUERA,BOGOTA Y CERCANIAS,120.68965517241298,100.741181657848,76.3550298406566,35,16,7.90656334,3: Mayor a 5 años,29,15,10
477,EJECUTIVO,2025-02-28,1695853,Entre 1 y 5 años,Comercial,882775,ÉXITO OCAÑA,SANTANDERES BOYACA,115.625,236.61874999999998,110.65659383333299,37,20,13.2787912599999,2: Entre 1 y 5 años,32,8,11
478,EJECUTIVO,2025-02-28,1943157,Mas de 5 años,Servicio,305040,ÉXITO OCCIDENTE,BOGOTA CENTRO,150.0,155.550270461893,26.3799505882352,9,39,2.2422958,3: Mayor a 5 años,6,25,8
479,EJECUTIVO,2025-02-28,1498687,entre 6 meses y 1 año,Comercial,305008,ÉXITO SAN FERNANDO,ANTIOQUIA,98.4848484848484,98.2316233766233,174.10703461538398,65,18,33.95087175,1: Entre 6 meses y 1 año,66,18,19
480,EJECUTIVO,2025-02-28,1111128,entre 6 meses y 1 año,Comercial,305057,ÉXITO ALAMEDAS,COSTAS,107.894736842105,102.065354000837,113.070916045627,41,25,14.86882546,1: Entre 6 meses y 1 año,38,24,13
481,EJECUTIVO,2025-02-28,1434446,Entre 1 y 5 años,Comercial,305019,ÉXITO IBAGUE,BOGOTA Y CERCANIAS,167.1875,108.377424242424,86.2118094375,107,16,13.79388951,2: Entre 1 y 5 años,64,14,16
482,EJECUTIVO,2025-02-28,1164645,Mas de 5 años,Comercial,305988,ÉXITO TUNAL,BOGOTA Y CERCANIAS,93.54838709677409,173.094671330538,195.8416465,29,29,19.58416465,3: Mayor a 5 años,31,16,10
483,EJECUTIVO,2025-02-28,1705316,Menos de 6 meses,Comercial,305008,ÉXITO SAN FERNANDO,ANTIOQUIA,74.28571428571429,9.090909090909092,92.79235653846155,26,2,12.06300635,0: Menos de 6 meses,35,22,13
485,EJECUTIVO,2025-02-28,1133148,entre 6 meses y 1 año,Comercial,305008,ÉXITO SAN FERNANDO,ANTIOQUIA,92.4242424242424,118.905670995671,144.504382717948,61,19,28.17835463,1: Entre 6 meses y 1 año,66,15,19
486,EJECUTIVO,2025-02-28,1912179,Mas de 5 años,Servicio,886175,ÉXITO PITALITO,BOGOTA CENTRO,275.0,54.726015878776,84.1142713804713,11,14,4.99638771999999,3: Mayor a 5 años,4,25,5
487,EJECUTIVO,2025-02-28,1885332,Entre 1 y 5 años,Comercial,305022,ÉXITO UNICENTRO CALI,ANTIOQUIA,109.677419354838,191.074632034632,57.6663481052631,68,34,10.95660614,2: Entre 1 y 5 años,62,17,19
488,EJECUTIVO,2025-02-28,1861046,Mas de 5 años,Comercial,305041,ÉXITO FUSAGASUGA,BOGOTA Y CERCANIAS,100.0,153.86694805194801,67.5307334702258,68,23,8.2218668,3: Mayor a 5 años,68,14,12
489,EJECUTIVO,2025-02-28,1012681,Menos de 6 meses,Comercial,305047,ÉXITO CAÑAVERAL,SANTANDERES BOYACA,100.0,98.9487996892103,0.0,6,2,0.0,0: Menos de 6 meses,6,2,0
490,EJECUTIVO,2025-02-28,1333943,Menos de 6 meses,Comercial,305049,ÉXITO LOS MOLINOS,ANTIOQUIA,62.5,102.88226120857699,26.7260124205379,25,15,2.73273477,0: Menos de 6 meses,40,14,10
491,EJECUTIVO,2025-02-28,1739216,Mas de 5 años,Servicio,305039,ÉXITO SINCELEJO,COSTAS,142.85714285714198,120.504590865701,120.610346933633,10,67,14.8049188799999,3: Mayor a 5 años,7,55,12
492,EJECUTIVO,2025-02-28,1302483,Mas de 5 años,Servicio,305018,ÉXITO BUCARAMANGA,SANTANDERES BOYACA,172.727272727272,112.978868501529,8.3413471875,19,46,1.33461555,3: Mayor a 5 años,11,40,16
493,EJECUTIVO,2025-02-28,1966768,Menos de 6 meses,Comercial,863217,ÉXITO MOSQUERA,BOGOTA Y CERCANIAS,6.666666666666667,0.0,0.0,1,0,0.0,0: Menos de 6 meses,15,0,0
494,EJECUTIVO,2025-02-28,1349458,Entre 1 y 5 años,Comercial,356063,ÉXITO CARTAGO,ANTIOQUIA,100.0,139.197017543859,70.67390625,57,16,9.04626,2: Entre 1 y 5 años,57,11,12
495,EJECUTIVO,2025-02-28,1970640,Menos de 6 meses,Comercial,305045,ÉXITO UNICENTRO BOGOTA,BOGOTA Y CERCANIAS,47.61904761904761,0.0,0.0,10,0,0.0,0: Menos de 6 meses,21,0,0
496,EJECUTIVO,2025-02-28,1509577,Mas de 5 años,Comercial,322348,ÉXITO VIVA TUNJA,SANTANDERES BOYACA,131.818181818181,106.607728337236,43.031144999999995,58,16,5.59404885,3: Mayor a 5 años,44,15,13
497,EJECUTIVO,2025-02-28,1903012,Mas de 5 años,Comercial,305087,ÉXITO CENTRO VILLAVICENCIO,BOGOTA CENTRO,6.666666666666667,0.0,0.0,1,0,0.0,3: Mayor a 5 años,15,0,0
498,EJECUTIVO,2025-02-28,1996448,Entre 1 y 5 años,Comercial,305018,ÉXITO BUCARAMANGA,SANTANDERES BOYACA,96.1538461538461,103.50363636363599,75.4127399333333,50,16,11.31191099,2: Entre 1 y 5 años,52,15,15
499,EJECUTIVO,2025-02-28,1676856,entre 6 meses y 1 año,Comercial,305014,ÉXITO VILLAMAYOR,BOGOTA Y CERCANIAS,107.042253521126,86.6910822510822,115.85141073333301,76,13,17.37771161,1: Entre 6 meses y 1 año,71,14,15
500,EJECUTIVO,2025-02-28,1776631,Entre 1 y 5 años,Servicio,305061,ÉXITO BUENAVISTA SANTA MARTA,COSTAS,112.5,190.392773600668,301.174661082352,9,95,31.99980774,2: Entre 1 y 5 años,8,49,10
501,EJECUTIVO,2025-02-28,1706744,Mas de 5 años,Servicio,305010,ÉXITO LA FLORA,ANTIOQUIA,163.636363636363,106.775739041794,83.8796121428571,18,67,12.91746027,3: Mayor a 5 años,11,62,15
502,EJECUTIVO,2025-02-28,1786979,entre 6 meses y 1 año,Comercial,400132,ÉXITO VALLE DE LILI,ANTIOQUIA,121.621621621621,109.04929453262699,95.1120770464134,45,24,11.2707811299999,1: Entre 6 meses y 1 año,37,22,11
503,EJECUTIVO,2025-02-28,1516395,Mas de 5 años,Servicio,305024,ÉXITO CHAPINERO,BOGOTA CENTRO,145.45454545454498,102.700773010418,152.01001266055002,16,44,16.56909138,3: Mayor a 5 años,11,42,10
504,EJECUTIVO,2025-02-28,1638016,Entre 1 y 5 años,Servicio,305020,ÉXITO SAN PEDRO NEIVA,BOGOTA CENTRO,209.090909090909,118.35805383159399,124.759654484848,23,62,20.58534299,2: Entre 1 y 5 años,11,52,16
505,EJECUTIVO,2025-02-28,1555895,Mas de 5 años,Servicio,305028,ÉXITO PEREIRA,ANTIOQUIA,181.818181818181,161.284485407066,125.9980545,20,37,25.1996109,3: Mayor a 5 años,11,22,20
506,EJECUTIVO,2025-02-28,1116066,Entre 1 y 5 años,Comercial,305024,ÉXITO CHAPINERO,BOGOTA CENTRO,102.22222222222199,92.1372853487132,132.219636206896,46,10,11.50310835,2: Entre 1 y 5 años,45,10,8
507,EJECUTIVO,2025-02-28,1286988,Menos de 6 meses,Comercial,305045,ÉXITO UNICENTRO BOGOTA,BOGOTA Y CERCANIAS,138.709677419354,84.7631601731601,0.0,43,7,0.0,0: Menos de 6 meses,31,8,0
508,EJECUTIVO,2025-02-28,1790869,Menos de 6 meses,Comercial,305066,ÉXITO SAN FRANCISCO,COSTAS,160.0,100.831900001702,45.3033882105263,16,14,2.15191094,0: Menos de 6 meses,10,13,4
509,EJECUTIVO,2025-02-28,1031785,entre 6 meses y 1 año,Comercial,346621,ÉXITO RIOHACHA,COSTAS,160.0,204.379435668498,238.16705349999899,48,51,38.1067285599999,1: Entre 6 meses y 1 año,30,24,16
510,EJECUTIVO,2025-02-28,1067121,Menos de 6 meses,Comercial,878915,ÉXITO UNICENTRO ARMENIA,ANTIOQUIA,82.0,13.6862463238843,140.927251254752,41,3,18.53193354,0: Menos de 6 meses,50,21,13
511,EJECUTIVO,2025-02-28,1263382,Entre 1 y 5 años,Comercial,305035,ÉXITO CHIPICHAPE,ANTIOQUIA,56.862745098039206,45.0683116883116,31.070762869198298,29,7,3.6818854,2: Entre 1 y 5 años,51,15,11
512,EJECUTIVO,2025-02-28,1978089,Menos de 6 meses,Comercial,305053,ÉXITO ALAMOS,BOGOTA CENTRO,75.6097560975609,44.5162857142857,81.3544688495575,31,6,9.19305498,0: Menos de 6 meses,41,13,11
513,EJECUTIVO,2025-02-28,1681594,Menos de 6 meses,Servicio,305017,ÉXITO BELLO,ANTIOQUIA,145.45454545454498,36.3119341563786,52.944438999999996,16,28,7.94166585,0: Menos de 6 meses,11,77,15
514,EJECUTIVO,2025-02-28,1733870,Menos de 6 meses,Comercial,881414,ÉXITO FLORESTA,BOGOTA CENTRO,80.0,0.0,0.0,24,0,0.0,0: Menos de 6 meses,30,0,0
515,EJECUTIVO,2025-02-28,1641949,Mas de 5 años,Servicio,305035,ÉXITO CHIPICHAPE,ANTIOQUIA,154.54545454545402,112.262106102911,70.4418210438413,17,55,8.43540807,3: Mayor a 5 años,11,48,11
516,EJECUTIVO,2025-02-28,1363397,Entre 1 y 5 años,Comercial,305061,ÉXITO BUENAVISTA SANTA MARTA,COSTAS,109.677419354838,117.35345021108901,140.58733999999998,34,25,17.5734175,2: Entre 1 y 5 años,31,21,12
517,EJECUTIVO,2025-02-28,1022449,Menos de 6 meses,Comercial,305030,ÉXITO TULUA,ANTIOQUIA,47.0588235294117,75.0425786917302,257.50131623252,8,3,7.74548813,0: Menos de 6 meses,17,3,3
518,EJECUTIVO,2025-02-28,1716641,Mas de 5 años,Servicio,305008,ÉXITO SAN FERNANDO,ANTIOQUIA,127.27272727272701,104.728768020969,167.89934273333301,14,56,25.18490141,3: Mayor a 5 años,11,53,15
519,EJECUTIVO,2025-02-28,1238682,Menos de 6 meses,Comercial,309631,ÉXITO MAYORCA,ANTIOQUIA,33.33333333333333,0.0,0.0,6,0,0.0,0: Menos de 6 meses,18,0,0
521,EJECUTIVO,2025-02-28,1789265,Mas de 5 años,Comercial,886722,ÉXITO MAGANGUE,COSTAS,95.0,119.01990308065,18.7534357005758,19,28,1.954108,3: Mayor a 5 años,20,23,10
522,EJECUTIVO,2025-02-28,1598233,Entre 1 y 5 años,Comercial,305029,ÉXITO APARTADO,ANTIOQUIA,75.0,87.2052600340699,91.1140788045977,30,17,9.90865607,2: Entre 1 y 5 años,40,19,10
523,EJECUTIVO,2025-02-28,1072589,Mas de 5 años,Servicio,305988,ÉXITO TUNAL,BOGOTA Y CERCANIAS,142.85714285714198,18.4345564700502,48.4964404444444,10,8,4.36467964,3: Mayor a 5 años,7,43,9
524,EJECUTIVO,2025-02-28,1617354,entre 6 meses y 1 año,Comercial,305002,ÉXITO POBLADO,ANTIOQUIA,101.515151515151,113.19016983057499,114.90269230000001,67,23,11.49026923,1: Entre 6 meses y 1 año,66,20,9
525,EJECUTIVO,2025-02-28,1624381,Mas de 5 años,Servicio,305047,ÉXITO CAÑAVERAL,SANTANDERES BOYACA,200.0,150.925,140.828797636363,12,64,15.49116774,3: Mayor a 5 años,6,42,11
526,EJECUTIVO,2025-02-28,1840424,entre 6 meses y 1 año,Comercial,863224,ÉXITO PIEDECUESTA,SANTANDERES BOYACA,73.3333333333333,99.2448125816621,61.104614,22,15,6.1104614,1: Entre 6 meses y 1 año,30,15,10
527,EJECUTIVO,2025-02-28,1031125,Mas de 5 años,Servicio,305014,ÉXITO VILLAMAYOR,BOGOTA Y CERCANIAS,163.636363636363,166.819232076112,227.263344583333,18,81,32.72592162,3: Mayor a 5 años,11,48,14
528,EJECUTIVO,2025-02-28,1920093,Mas de 5 años,Servicio,305023,ÉXITO BARRANQUILLA,COSTAS,125.0,97.2126491495303,138.541928850698,10,38,16.12281697,3: Mayor a 5 años,8,39,11
529,EJECUTIVO,2025-02-28,1935856,entre 6 meses y 1 año,Comercial,305029,ÉXITO APARTADO,ANTIOQUIA,72.5,88.6825248780187,89.3607476781609,29,18,9.71798130999999,1: Entre 6 meses y 1 año,40,20,10
530,EJECUTIVO,2025-02-28,1143960,Mas de 5 años,Comercial,888587,ÉXITO FLORENCIA,BOGOTA CENTRO,142.5,101.138888888888,240.137123119999,57,10,30.0171403899999,3: Mayor a 5 años,40,9,12
531,EJECUTIVO,2025-02-28,1380966,Menos de 6 meses,Comercial,305043,ÉXITO FACATATIVA,BOGOTA Y CERCANIAS,104.0,110.938541666666,41.1735619088937,26,18,4.74525301,0: Menos de 6 meses,25,16,11
532,EJECUTIVO,2025-02-28,1495704,Menos de 6 meses,Comercial,305015,ÉXITO COUNTRY,BOGOTA Y CERCANIAS,34.61538461538461,0.0,25.363488900000004,9,0,2.53634889,0: Menos de 6 meses,26,0,10
